STUDY_ID	SAMPLE_ID	MYC	PHB
coadread_tcga_pan_can_atlas_2018	TCGA-CL-5917-01	9609.15	4116.36
coadread_tcga_pan_can_atlas_2018	TCGA-CL-5918-01	6394.4	7984.08
coadread_tcga_pan_can_atlas_2018	TCGA-DC-4745-01	9674.73	7267.79
coadread_tcga_pan_can_atlas_2018	TCGA-DC-4749-01	4573.83	9582.67
coadread_tcga_pan_can_atlas_2018	TCGA-DC-5337-01	5731.59	10944.3
coadread_tcga_pan_can_atlas_2018	TCGA-DC-5869-01	12412	6534.49
coadread_tcga_pan_can_atlas_2018	TCGA-DC-6154-01	8117.51	7191.91
coadread_tcga_pan_can_atlas_2018	TCGA-DC-6155-01	837.977	23277.6
coadread_tcga_pan_can_atlas_2018	TCGA-DC-6156-01	4305.23	2081.2
coadread_tcga_pan_can_atlas_2018	TCGA-DC-6157-01	10515.2	4040.48
coadread_tcga_pan_can_atlas_2018	TCGA-DC-6158-01	6943.59	2848.26
coadread_tcga_pan_can_atlas_2018	TCGA-DC-6160-01	6622.25	7009.35
coadread_tcga_pan_can_atlas_2018	TCGA-DC-6681-01	11719.3	6752.32
coadread_tcga_pan_can_atlas_2018	TCGA-DC-6682-01	10293.1	8813.94
coadread_tcga_pan_can_atlas_2018	TCGA-DC-6683-01	6408.65	4811.12
coadread_tcga_pan_can_atlas_2018	TCGA-DT-5265-01	1685.99	2304.94
coadread_tcga_pan_can_atlas_2018	TCGA-DY-A0XA-01	11861.4	5160.24
coadread_tcga_pan_can_atlas_2018	TCGA-DY-A1DC-01	7250.75	7040.84
coadread_tcga_pan_can_atlas_2018	TCGA-DY-A1DD-01	4666.85	5455.67
coadread_tcga_pan_can_atlas_2018	TCGA-DY-A1DE-01	3985.29	6394.41
coadread_tcga_pan_can_atlas_2018	TCGA-DY-A1DF-01	1302.34	4424.26
coadread_tcga_pan_can_atlas_2018	TCGA-DY-A1DG-01	3944.09	8646.89
coadread_tcga_pan_can_atlas_2018	TCGA-DY-A1H8-01	3599.87	6915.66
coadread_tcga_pan_can_atlas_2018	TCGA-EF-5830-01	4418.18	3928.28
coadread_tcga_pan_can_atlas_2018	TCGA-EF-5831-01	3873.38	3471.72
coadread_tcga_pan_can_atlas_2018	TCGA-EI-6506-01	5575.68	5401.8
coadread_tcga_pan_can_atlas_2018	TCGA-EI-6507-01	4584.58	2823.35
coadread_tcga_pan_can_atlas_2018	TCGA-EI-6508-01	7219.81	7211.45
coadread_tcga_pan_can_atlas_2018	TCGA-EI-6509-01	3571.76	3634.11
coadread_tcga_pan_can_atlas_2018	TCGA-EI-6510-01	4357.08	7058.87
coadread_tcga_pan_can_atlas_2018	TCGA-EI-6511-01	5342.18	4900.68
coadread_tcga_pan_can_atlas_2018	TCGA-EI-6512-01	3032.57	4072.51
coadread_tcga_pan_can_atlas_2018	TCGA-EI-6513-01	7026.08	4927.6
coadread_tcga_pan_can_atlas_2018	TCGA-EI-6514-01	4058.63	5683.78
coadread_tcga_pan_can_atlas_2018	TCGA-EI-6881-01	4211.01	4904.92
coadread_tcga_pan_can_atlas_2018	TCGA-EI-6882-01	3313.89	3635.79
coadread_tcga_pan_can_atlas_2018	TCGA-EI-6883-01	9723.13	7313.22
coadread_tcga_pan_can_atlas_2018	TCGA-EI-6884-01	5358.84	4646.98
coadread_tcga_pan_can_atlas_2018	TCGA-EI-6885-01	30772.3	4086.96
coadread_tcga_pan_can_atlas_2018	TCGA-EI-6917-01	5716.75	5506.18
coadread_tcga_pan_can_atlas_2018	TCGA-EI-7002-01	6278.87	5391.01
coadread_tcga_pan_can_atlas_2018	TCGA-EI-7004-01	937.229	2575.32
coadread_tcga_pan_can_atlas_2018	TCGA-F5-6464-01	3436.76	2484.1
coadread_tcga_pan_can_atlas_2018	TCGA-F5-6465-01	9868.98	3474.42
coadread_tcga_pan_can_atlas_2018	TCGA-F5-6571-01	6016.64	3233.93
coadread_tcga_pan_can_atlas_2018	TCGA-F5-6702-01	2527.47	4406.03
coadread_tcga_pan_can_atlas_2018	TCGA-F5-6810-01	3323.06	4420.35
coadread_tcga_pan_can_atlas_2018	TCGA-F5-6811-01	5052.63	6381.58
coadread_tcga_pan_can_atlas_2018	TCGA-F5-6812-01	2231.51	3910.25
coadread_tcga_pan_can_atlas_2018	TCGA-F5-6813-01	3304.5	4640.45
coadread_tcga_pan_can_atlas_2018	TCGA-F5-6814-01	4735.09	6621.45
coadread_tcga_pan_can_atlas_2018	TCGA-F5-6861-01	6077.51	5462.4
coadread_tcga_pan_can_atlas_2018	TCGA-F5-6863-01	2169.52	5591.08
coadread_tcga_pan_can_atlas_2018	TCGA-F5-6864-01	5401.97	5488.27
coadread_tcga_pan_can_atlas_2018	TCGA-G5-6641-01	4395.13	5419.9
coadread_tcga_pan_can_atlas_2018	TCGA-3L-AA1B-01	4432.3	6406.67
coadread_tcga_pan_can_atlas_2018	TCGA-4N-A93T-01	2954.04	6781.81
coadread_tcga_pan_can_atlas_2018	TCGA-4T-AA8H-01	4777.92	7078.05
coadread_tcga_pan_can_atlas_2018	TCGA-5M-AAT4-01	11281	5740.1
coadread_tcga_pan_can_atlas_2018	TCGA-5M-AAT6-01	9634.85	5089.76
coadread_tcga_pan_can_atlas_2018	TCGA-5M-AATE-01	8213.06	7176.47
coadread_tcga_pan_can_atlas_2018	TCGA-A6-2671-01	10570.67161	9295.10959
coadread_tcga_pan_can_atlas_2018	TCGA-A6-2672-01	2649.728615	4759.464756
coadread_tcga_pan_can_atlas_2018	TCGA-A6-2674-01	5948.226854	2228.003945
coadread_tcga_pan_can_atlas_2018	TCGA-A6-2675-01	11579.2	5157.65
coadread_tcga_pan_can_atlas_2018	TCGA-A6-2676-01	4918.151727	4166.499159
coadread_tcga_pan_can_atlas_2018	TCGA-A6-2677-01	10559.45756	7070.73461
coadread_tcga_pan_can_atlas_2018	TCGA-A6-2678-01	4326.548523	4639.734428
coadread_tcga_pan_can_atlas_2018	TCGA-A6-2679-01	3413.080036	12819.75636
coadread_tcga_pan_can_atlas_2018	TCGA-A6-2680-01	6624.06723	7983.7278
coadread_tcga_pan_can_atlas_2018	TCGA-A6-2681-01	6779.306841	9421.618347
coadread_tcga_pan_can_atlas_2018	TCGA-A6-2682-01	5631.19	7099.73
coadread_tcga_pan_can_atlas_2018	TCGA-A6-2683-01	4750.675227	23792.32196
coadread_tcga_pan_can_atlas_2018	TCGA-A6-2684-01	5556.05	3463.37
coadread_tcga_pan_can_atlas_2018	TCGA-A6-2685-01	8137.99	5001.46
coadread_tcga_pan_can_atlas_2018	TCGA-A6-2686-01	5963.92	5043.39
coadread_tcga_pan_can_atlas_2018	TCGA-A6-3807-01	11648.22125	4791.873508
coadread_tcga_pan_can_atlas_2018	TCGA-A6-3808-01	4805.388777	4706.52489
coadread_tcga_pan_can_atlas_2018	TCGA-A6-3809-01	10819.84406	4704.395151
coadread_tcga_pan_can_atlas_2018	TCGA-A6-3810-01	4786.549651	3256.839348
coadread_tcga_pan_can_atlas_2018	TCGA-A6-4105-01	10275	8473.66
coadread_tcga_pan_can_atlas_2018	TCGA-A6-4107-01	3825.286459	5150.502637
coadread_tcga_pan_can_atlas_2018	TCGA-A6-5656-01	10064.2	5630.53
coadread_tcga_pan_can_atlas_2018	TCGA-A6-5657-01	7710.89	4677.89
coadread_tcga_pan_can_atlas_2018	TCGA-A6-5659-01	7081.12	6104.88
coadread_tcga_pan_can_atlas_2018	TCGA-A6-5660-01	11025.3	6731.53
coadread_tcga_pan_can_atlas_2018	TCGA-A6-5661-01	4884.52	4524.98
coadread_tcga_pan_can_atlas_2018	TCGA-A6-5662-01	4046.75	6208.23
coadread_tcga_pan_can_atlas_2018	TCGA-A6-5664-01	5407.12	3936.95
coadread_tcga_pan_can_atlas_2018	TCGA-A6-5665-01	4075.49	5833.18
coadread_tcga_pan_can_atlas_2018	TCGA-A6-5666-01	10509.9	13738.7
coadread_tcga_pan_can_atlas_2018	TCGA-A6-5667-01	14429.7	6561.53
coadread_tcga_pan_can_atlas_2018	TCGA-A6-6137-01	11715.7	6836.97
coadread_tcga_pan_can_atlas_2018	TCGA-A6-6138-01	6250.45	4007.25
coadread_tcga_pan_can_atlas_2018	TCGA-A6-6140-01	10330	4983.89
coadread_tcga_pan_can_atlas_2018	TCGA-A6-6141-01	4000.62	4944.79
coadread_tcga_pan_can_atlas_2018	TCGA-A6-6142-01	4307.87	6069.81
coadread_tcga_pan_can_atlas_2018	TCGA-A6-6648-01	13376.1	6067.85
coadread_tcga_pan_can_atlas_2018	TCGA-A6-6649-01	2188.31	3646.34
coadread_tcga_pan_can_atlas_2018	TCGA-A6-6650-01	4767.78	5826.3
coadread_tcga_pan_can_atlas_2018	TCGA-A6-6651-01	5614.49	4897.5
coadread_tcga_pan_can_atlas_2018	TCGA-A6-6652-01	8971.04	5675.73
coadread_tcga_pan_can_atlas_2018	TCGA-A6-6653-01	4068.63	4696.86
coadread_tcga_pan_can_atlas_2018	TCGA-A6-6654-01	5080.98	5031.43
coadread_tcga_pan_can_atlas_2018	TCGA-A6-6780-01	8394.46	9740.48
coadread_tcga_pan_can_atlas_2018	TCGA-A6-6781-01	2147.78	3072.69
coadread_tcga_pan_can_atlas_2018	TCGA-A6-6782-01	8326.72	5355.38
coadread_tcga_pan_can_atlas_2018	TCGA-A6-A565-01	1704.62	2732.35
coadread_tcga_pan_can_atlas_2018	TCGA-A6-A566-01	2435.56	4296.22
coadread_tcga_pan_can_atlas_2018	TCGA-A6-A567-01	3870.7	5768.81
coadread_tcga_pan_can_atlas_2018	TCGA-A6-A56B-01	8102.26	3926.28
coadread_tcga_pan_can_atlas_2018	TCGA-A6-A5ZU-01	1860.25	5392.18
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3488-01	12386.57611	11680.77297
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3489-01	6056.15	4381.64
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3492-01	6970.04	8995.97
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3494-01	12749.30979	6666.319222
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3495-01	14302.5	8160.14
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3496-01	10389.8	8326.2
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3502-01	5686.96	4150.24
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3506-01	5105.29	9081.47
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3510-01	8312.751202	7485.287317
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3511-01	3935.55	5732.15
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3514-01	7144.254721	18536.18689
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3517-01	3933.371443	4364.733467
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3518-01	6012.195667	4192.551609
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3519-01	5127.73035	6831.400593
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3520-01	3081.377456	3237.494337
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3521-01	7843.184061	3944.524672
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3522-01	3186.34025	4455.985512
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3524-01	10332.66406	5947.941602
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3525-01	4151.706322	3532.113953
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3526-01	9093.91	10719.7
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3527-01	6033.784348	25763.41332
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3529-01	13300.00146	4655.296933
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3530-01	9265.381814	3139.264252
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3531-01	7402.171708	9589.702892
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3532-01	7479.961328	4618.50785
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3534-01	8169.58027	2946.682135
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3538-01	12950.94651	3293.147529
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3542-01	15506.95658	9737.620231
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3543-01	4233.017063	4263.849344
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3544-01	11581.133	6393.227702
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3548-01	4953.61564	5508.198495
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3549-01	8932.491151	3742.88965
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3552-01	2562.735774	4719.831482
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3553-01	15897.56548	6263.730602
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3555-01	1938.608977	3123.602365
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3558-01	NA	NA
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3560-01	5702.695531	5899.223718
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3561-01	4063.454713	7693.609645
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3655-01	4592.49	5071.86
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3660-01	7877.29	5256.52
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3663-01	14971.4	8760.99
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3664-01	4705.392995	2146.117845
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3666-01	3659.437389	2785.805258
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3667-01	11381.36276	13577.69508
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3673-01	8152.12784	2994.402712
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3675-01	6503.22	7359.21
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3678-01	9263.628557	3911.483943
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3679-01	6956.449685	3175.27506
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3680-01	3562.788516	2248.20784
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3681-01	4641.709153	3682.28807
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3684-01	5576.496584	12666.68584
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3685-01	9191.49	8581.72
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3688-01	7630.926966	4894.820397
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3692-01	10230.0229	6038.747507
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3693-01	5332.726284	3591.921505
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3695-01	2275.357546	3493.844716
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3696-01	2819.117809	3264.824464
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3710-01	3154.763566	2965.53448
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3712-01	9901.97	6633.92
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3713-01	5374.82	4540.15
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3715-01	1856.989493	6370.6799
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3811-01	7564.688034	3482.297627
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3812-01	4060.485864	17411.03023
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3814-01	9100.866327	4305.975778
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3818-01	8348.879564	3550.455285
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3819-01	6803.291139	4564.938004
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3821-01	3454.106441	2813.980423
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3831-01	8544.814713	5487.651852
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3833-01	5521.878463	3403.196275
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3837-01	10746.49708	5371.425921
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3841-01	9289.810619	12305.51591
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3842-01	5420.084742	2976.286068
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3844-01	3260.018799	3992.183301
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3845-01	1195.63878	2236.043392
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3846-01	9142.220269	4380.505208
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3848-01	10911.15755	14678.85294
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3850-01	3807.63527	4961.98817
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3851-01	3626.683289	5530.292176
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3852-01	6451.77743	4542.806748
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3854-01	3870.480825	2916.458189
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3855-01	6535.664919	4278.50313
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3856-01	12911.38423	4620.165434
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3858-01	22481.46784	5198.539757
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3864-01	4915.467826	4094.378087
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3866-01	5727.411939	4943.988795
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3867-01	9786.827446	3535.447721
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3869-01	3583.945118	2490.901824
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3870-01	6286.675388	4214.293563
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3872-01	4090.69417	3572.449059
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3875-01	8932.257405	4463.147419
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3877-01	2545.96082	2928.030747
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3930-01	6280.412494	3965.782799
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3939-01	4320.959817	4199.352091
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3941-01	2709.094335	2469.313075
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3947-01	3198.282383	2235.385399
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3949-01	3817.876114	4003.672874
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3950-01	2836.07728	3238.940773
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3952-01	5949.787048	7732.570045
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3955-01	6357.9249	4597.688685
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3956-01	5746.450872	4524.010199
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3966-01	4543.514915	3744.384576
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3968-01	8233.867233	3690.504265
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3971-01	7577.326098	3646.353623
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3973-01	6168.542988	2933.603959
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3975-01	12600.00187	3509.548205
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3976-01	6921.548932	4250.989094
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3977-01	6555.782622	6046.430212
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3979-01	9684.434647	4135.979379
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3980-01	15173.9324	3995.649205
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3982-01	7826.126466	5012.770925
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3984-01	8467.125501	3619.380232
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3986-01	6677.341538	3462.901553
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3989-01	6165.61337	5454.254949
coadread_tcga_pan_can_atlas_2018	TCGA-AA-3994-01	3785.468223	3083.901373
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A004-01	3727.067999	9000.309971
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A00A-01	6500.493828	3915.498977
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A00D-01	4833.340199	3583.922103
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A00E-01	2473.749221	2572.692168
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A00F-01	4885.478414	2604.661752
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A00J-01	4837.784885	2691.840459
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A00K-01	9280.141085	6098.55147
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A00L-01	9760.90751	5249.451357
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A00N-01	3312.284138	3729.771267
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A00O-01	3621.82854	4853.072835
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A00Q-01	6216.43638	3865.535008
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A00R-01	6678.997752	5255.301944
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A00U-01	11258.35814	5317.023642
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A00W-01	7772.745103	4288.58789
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A00Z-01	9782.300212	6119.701464
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A010-01	4153.561959	3141.630594
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A017-01	6268.003522	4059.717187
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A01C-01	7195.044044	5759.675738
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A01D-01	5239.769429	2601.368711
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A01F-01	6042.86991	3599.885114
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A01G-01	8752.596923	6132.460481
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A01I-01	3574.78711	3485.562759
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A01K-01	5499.605029	3636.637301
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A01P-01	3108.88	3821.41
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A01Q-01	9231.305027	4034.403835
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A01R-01	5499.573195	9388.504071
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A01S-01	16262.66003	17194.4991
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A01T-01	2993.226901	8526.254567
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A01V-01	6850.315442	6217.158295
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A01X-01	4151.87	6400.93
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A01Z-01	11931.8	8665.67
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A022-01	2051.999999	3693.313067
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A024-01	3137.089458	4439.937684
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A029-01	8091.326586	4824.302053
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A02E-01	4000.55873	3144.851539
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A02F-01	5693.112559	3138.190547
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A02H-01	12625.41792	3434.665974
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A02J-01	15303.30953	5514.882988
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A02O-01	8758.950218	6492.882333
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A02R-01	5123.995823	4825.915273
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A02W-01	13414.12487	3938.668321
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A02Y-01	4148.43	5845.99
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A03F-01	4332.540232	5806.467788
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A03J-01	7525.319225	7587.080913
coadread_tcga_pan_can_atlas_2018	TCGA-AD-5900-01	7235.48	6632.26
coadread_tcga_pan_can_atlas_2018	TCGA-AD-6548-01	12864.9	6404.25
coadread_tcga_pan_can_atlas_2018	TCGA-AD-6888-01	4342.37	10363.5
coadread_tcga_pan_can_atlas_2018	TCGA-AD-6889-01	2673.84	7101.38
coadread_tcga_pan_can_atlas_2018	TCGA-AD-6890-01	5466.31	9037.23
coadread_tcga_pan_can_atlas_2018	TCGA-AD-6895-01	5957.83	4754.93
coadread_tcga_pan_can_atlas_2018	TCGA-AD-6899-01	5252.93	4013.16
coadread_tcga_pan_can_atlas_2018	TCGA-AD-6901-01	5106.12	4618.74
coadread_tcga_pan_can_atlas_2018	TCGA-AD-6963-01	11709.7	8167.43
coadread_tcga_pan_can_atlas_2018	TCGA-AD-6964-01	6501.94	6780.31
coadread_tcga_pan_can_atlas_2018	TCGA-AD-6965-01	8172	4705.58
coadread_tcga_pan_can_atlas_2018	TCGA-AD-A5EJ-01	3145.71	5372.32
coadread_tcga_pan_can_atlas_2018	TCGA-AD-A5EK-01	9032.18	6541.38
coadread_tcga_pan_can_atlas_2018	TCGA-AM-5820-01	9586.22	6515.24
coadread_tcga_pan_can_atlas_2018	TCGA-AM-5821-01	2899.75	4802.53
coadread_tcga_pan_can_atlas_2018	TCGA-AU-3779-01	5727.91	6430.54
coadread_tcga_pan_can_atlas_2018	TCGA-AU-6004-01	6134.03	6127.04
coadread_tcga_pan_can_atlas_2018	TCGA-AY-4070-01	6341.004013	3148.68685
coadread_tcga_pan_can_atlas_2018	TCGA-AY-4071-01	3616.539214	3568.286936
coadread_tcga_pan_can_atlas_2018	TCGA-AY-5543-01	5176.66	7571.37
coadread_tcga_pan_can_atlas_2018	TCGA-AY-6196-01	2372.15	1665.67
coadread_tcga_pan_can_atlas_2018	TCGA-AY-6197-01	9725.27	6843.83
coadread_tcga_pan_can_atlas_2018	TCGA-AY-6386-01	2491.37	6903.26
coadread_tcga_pan_can_atlas_2018	TCGA-AY-A54L-01	4424.51	5876.17
coadread_tcga_pan_can_atlas_2018	TCGA-AY-A69D-01	7586.61	5053.01
coadread_tcga_pan_can_atlas_2018	TCGA-AY-A71X-01	4142.58	5615.3
coadread_tcga_pan_can_atlas_2018	TCGA-AY-A8YK-01	6808.38	8874.44
coadread_tcga_pan_can_atlas_2018	TCGA-AZ-4308-01	6096.046632	15627.01832
coadread_tcga_pan_can_atlas_2018	TCGA-AZ-4313-01	2973.05	7487
coadread_tcga_pan_can_atlas_2018	TCGA-AZ-4315-01	4965.2	8699.59
coadread_tcga_pan_can_atlas_2018	TCGA-AZ-4323-01	1252.04	3044.54
coadread_tcga_pan_can_atlas_2018	TCGA-AZ-4614-01	7194.04	5669.12
coadread_tcga_pan_can_atlas_2018	TCGA-AZ-4615-01	1665.76	4970.44
coadread_tcga_pan_can_atlas_2018	TCGA-AZ-4616-01	3861.48	9681.12
coadread_tcga_pan_can_atlas_2018	TCGA-AZ-4681-01	8359.651227	14528.74772
coadread_tcga_pan_can_atlas_2018	TCGA-AZ-4682-01	9935.09	8543.46
coadread_tcga_pan_can_atlas_2018	TCGA-AZ-4684-01	7082.99	6497.92
coadread_tcga_pan_can_atlas_2018	TCGA-AZ-5403-01	7302.17	7359.09
coadread_tcga_pan_can_atlas_2018	TCGA-AZ-5407-01	6602.52	7596.04
coadread_tcga_pan_can_atlas_2018	TCGA-AZ-6598-01	6180.89	3886.61
coadread_tcga_pan_can_atlas_2018	TCGA-AZ-6599-01	3320.34	4177.3
coadread_tcga_pan_can_atlas_2018	TCGA-AZ-6600-01	4577.43	4086.97
coadread_tcga_pan_can_atlas_2018	TCGA-AZ-6603-01	9603.44	5518.6
coadread_tcga_pan_can_atlas_2018	TCGA-AZ-6605-01	6356.3	5573.82
coadread_tcga_pan_can_atlas_2018	TCGA-AZ-6606-01	4597.57	5276.22
