STUDY_ID	SAMPLE_ID	MYC	BASP1	PHB
skcm_broad	MEL-Ma-Mel-54a	NA	NA	NA
skcm_broad	MEL-Ma-Mel-55	NA	NA	NA
skcm_broad	MEL-Ma-Mel-59	NA	NA	NA
skcm_broad	MEL-Ma-Mel-62	NA	NA	NA
skcm_broad	MEL-Ma-Mel-63	NA	NA	NA
skcm_broad	MEL-Ma-Mel-65	NA	NA	NA
skcm_broad	MEL-Ma-Mel-67	NA	NA	NA
skcm_broad	MEL-Ma-Mel-71	NA	NA	NA
skcm_broad	MEL-Ma-Mel-76	NA	NA	NA
skcm_broad	MEL-Ma-Mel-79	NA	NA	NA
skcm_broad	MEL-Ma-Mel-85	NA	NA	NA
skcm_broad	MEL-Ma-Mel-86	NA	NA	NA
skcm_broad	MEL-Ma-Mel-91	NA	NA	NA
skcm_broad	MEL-Ma-Mel-92	NA	NA	NA
skcm_broad	MEL-Ma-Mel-94	NA	NA	NA
skcm_broad	ME001	NA	NA	NA
skcm_broad	ME002	NA	NA	NA
skcm_broad	ME009	NA	NA	NA
skcm_broad	ME010	NA	NA	NA
skcm_broad	ME011	NA	NA	NA
skcm_broad	ME012	NA	NA	NA
skcm_broad	ME014	NA	NA	NA
skcm_broad	ME015	NA	NA	NA
skcm_broad	ME016	NA	NA	NA
skcm_broad	ME017	NA	NA	NA
skcm_broad	ME018	NA	NA	NA
skcm_broad	ME020	NA	NA	NA
skcm_broad	ME021	NA	NA	NA
skcm_broad	ME024	NA	NA	NA
skcm_broad	ME029	NA	NA	NA
skcm_broad	ME030	NA	NA	NA
skcm_broad	ME032	NA	NA	NA
skcm_broad	ME033	NA	NA	NA
skcm_broad	ME034	NA	NA	NA
skcm_broad	ME035	NA	NA	NA
skcm_broad	ME037	NA	NA	NA
skcm_broad	ME041	NA	NA	NA
skcm_broad	ME043	NA	NA	NA
skcm_broad	ME044	NA	NA	NA
skcm_broad	ME045	NA	NA	NA
skcm_broad	ME048	NA	NA	NA
skcm_broad	ME049	NA	NA	NA
skcm_broad	ME050	NA	NA	NA
skcm_broad	Mel_BRAFi_02_PRE	NA	NA	NA
skcm_broad	Mel-BRAFi-03	NA	NA	NA
skcm_broad	MEL-13447	NA	NA	NA
skcm_broad	MEL-13456	NA	NA	NA
skcm_broad	MEL-13463	NA	NA	NA
skcm_broad	MEL-13468	NA	NA	NA
skcm_broad	MEL-13473	NA	NA	NA
skcm_broad	MEL-13531	NA	NA	NA
skcm_broad	MEL-13537	NA	NA	NA
skcm_broad	MEL-13543	NA	NA	NA
skcm_broad	MEL-13549	NA	NA	NA
skcm_broad	MEL-13560	NA	NA	NA
skcm_broad	MEL-13561	NA	NA	NA
skcm_broad	MEL-13567	NA	NA	NA
skcm_broad	MEL-13575	NA	NA	NA
skcm_broad	MEL-13591	NA	NA	NA
skcm_broad	MEL-13600	NA	NA	NA
skcm_broad	MEL-UKRV-Mel-20	NA	NA	NA
skcm_broad	MEL-UKRV-Mel-24	NA	NA	NA
skcm_broad	MEL-UKRV-Mel-6	NA	NA	NA
skcm_broad_brafresist_2012	Pat_01_Post	NA	NA	NA
skcm_broad_brafresist_2012	Pat_01_Pre	NA	NA	NA
skcm_broad_brafresist_2012	Pat_02_Post	NA	NA	NA
skcm_broad_brafresist_2012	Pat_04_Post	NA	NA	NA
skcm_broad_brafresist_2012	Pat_04_Pre	NA	NA	NA
skcm_broad_brafresist_2012	Pat_05_Post	NA	NA	NA
skcm_broad_brafresist_2012	Pat_05_Pre	NA	NA	NA
skcm_broad_brafresist_2012	Pat_06_Post	NA	NA	NA
skcm_broad_brafresist_2012	Pat_06_Pre	NA	NA	NA
skcm_broad_brafresist_2012	Pat_07_Post	NA	NA	NA
skcm_broad_brafresist_2012	Pat_07_Pre	NA	NA	NA
skcm_broad_brafresist_2012	Pat_08_Post	NA	NA	NA
skcm_broad_brafresist_2012	Pat_08_Pre	NA	NA	NA
skcm_broad_brafresist_2012	Pat_11_Post	NA	NA	NA
skcm_broad_brafresist_2012	Pat_11_Pre	NA	NA	NA
skcm_broad_brafresist_2012	Pat_14_Post	NA	NA	NA
skcm_broad_brafresist_2012	Pat_14_Pre	NA	NA	NA
skcm_broad_brafresist_2012	Pat_15_Post	NA	NA	NA
skcm_broad_brafresist_2012	Pat_15_Pre	NA	NA	NA
skcm_broad_brafresist_2012	Pat_16_Post	NA	NA	NA
skcm_broad_brafresist_2012	Pat_16_Pre	NA	NA	NA
skcm_broad_brafresist_2012	Pat_21_Post	NA	NA	NA
skcm_broad_brafresist_2012	Pat_22_Post	NA	NA	NA
skcm_broad_brafresist_2012	Pat_22_Pre	NA	NA	NA
skcm_broad_brafresist_2012	Pat_24_Post	NA	NA	NA
skcm_broad_brafresist_2012	Pat_24_Pre	NA	NA	NA
skcm_broad_brafresist_2012	Pat_26_Post	NA	NA	NA
skcm_broad_brafresist_2012	Pat_26_Pre	NA	NA	NA
skcm_broad_brafresist_2012	Pat_27_Post	NA	NA	NA
skcm_broad_brafresist_2012	Pat_28_Post	NA	NA	NA
skcm_broad_brafresist_2012	Pat_29_Post	NA	NA	NA
skcm_broad_brafresist_2012	Pat_29_Pre	NA	NA	NA
skcm_broad_brafresist_2012	Pat_30_Post	NA	NA	NA
skcm_broad_brafresist_2012	Pat_30_Pre	NA	NA	NA
skcm_broad_brafresist_2012	Pat_31_Post	NA	NA	NA
skcm_broad_brafresist_2012	Pat_31_Pre	NA	NA	NA
skcm_broad_brafresist_2012	Pat_32_Post	NA	NA	NA
skcm_broad_brafresist_2012	Pat_32_Pre	NA	NA	NA
skcm_broad_brafresist_2012	Pat_34_Pre	NA	NA	NA
skcm_broad_brafresist_2012	Pat_36_Post	NA	NA	NA
skcm_broad_brafresist_2012	Pat_37_Post	NA	NA	NA
skcm_broad_brafresist_2012	Pat_40_Post	NA	NA	NA
skcm_broad_brafresist_2012	Pat_40_Pre	NA	NA	NA
skcm_broad_brafresist_2012	Pat_41_Post	NA	NA	NA
skcm_broad_brafresist_2012	Pat_41_Pre	NA	NA	NA
skcm_broad_brafresist_2012	Pat_44_Post	NA	NA	NA
skcm_broad_brafresist_2012	Pat_44_Pre	NA	NA	NA
skcm_broad_brafresist_2012	Pat_45_Post	NA	NA	NA
skcm_broad_brafresist_2012	Pat_45_Pre	NA	NA	NA
skcm_broad_brafresist_2012	Pat_46_Post	NA	NA	NA
skcm_broad_brafresist_2012	Pat_46_Pre	NA	NA	NA
skcm_broad_brafresist_2012	Pat_48_Post	NA	NA	NA
skcm_broad_brafresist_2012	Pat_48_Pre	NA	NA	NA
skcm_broad_brafresist_2012	Pat_49_Post	NA	NA	NA
skcm_broad_brafresist_2012	Pat_50_Pre	NA	NA	NA
skcm_broad_brafresist_2012	Pat_51_Pre	NA	NA	NA
skcm_broad_brafresist_2012	Pat_53_Post	NA	NA	NA
skcm_broad_brafresist_2012	Pat_53_Pre	NA	NA	NA
skcm_broad_brafresist_2012	Pat_54_Pre	NA	NA	NA
skcm_broad_brafresist_2012	Pat_55_Pre	NA	NA	NA
skcm_broad_brafresist_2012	Pat_58_Post	NA	NA	NA
skcm_broad_brafresist_2012	Pat_58_Pre	NA	NA	NA
skcm_broad_brafresist_2012	Pat_59_Post	NA	NA	NA
skcm_broad_brafresist_2012	Pat_59_Pre	NA	NA	NA
skcm_broad_brafresist_2012	Pat_60_Post	NA	NA	NA
skcm_broad_brafresist_2012	Pat_60_Pre	NA	NA	NA
skcm_broad_brafresist_2012	Pat_63_Post	NA	NA	NA
skcm_broad_brafresist_2012	Pat_63_Pre	NA	NA	NA
skcm_broad_brafresist_2012	Pat_65_Pre	NA	NA	NA
skcm_broad_brafresist_2012	Pat_66_Pre	NA	NA	NA
skcm_broad_brafresist_2012	Pat_70_Post	NA	NA	NA
skcm_broad_brafresist_2012	Pat_70_Pre	NA	NA	NA
skcm_broad_brafresist_2012	Pat_73_Post	NA	NA	NA
skcm_broad_brafresist_2012	Pat_73_Pre	NA	NA	NA
skcm_broad_brafresist_2012	Pat_74_Post	NA	NA	NA
skcm_broad_brafresist_2012	Pat_74_Pre	NA	NA	NA
skcm_broad_brafresist_2012	Pat_76_Post	NA	NA	NA
skcm_broad_brafresist_2012	Pat_76_Pre	NA	NA	NA
skcm_broad_dfarber	ME001	NA	NA	NA
skcm_broad_dfarber	ME002	NA	NA	NA
skcm_broad_dfarber	ME007	NA	NA	NA
skcm_broad_dfarber	ME009	NA	NA	NA
skcm_broad_dfarber	ME011	NA	NA	NA
skcm_broad_dfarber	ME012	NA	NA	NA
skcm_broad_dfarber	ME015	NA	NA	NA
skcm_broad_dfarber	ME016	NA	NA	NA
skcm_broad_dfarber	ME018	NA	NA	NA
skcm_broad_dfarber	ME020	NA	NA	NA
skcm_broad_dfarber	ME021	NA	NA	NA
skcm_broad_dfarber	ME024	NA	NA	NA
