STUDY_ID	SAMPLE_ID	MYC	BASP1	PHB
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-206	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-209	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-215	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-218	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-228	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-229	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-231	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-232	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-237	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-238	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-241	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-242	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-245	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-247	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-264	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-265	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-279	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-280	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-15	NA	NA	NA
gbm_mayo_pdx_sarkaria_2019	Mayo-PDX-Sarkaria-16	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-02-2466-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-02-2470-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-02-2483-01	3762.32	3040	3217.31
gbm_tcga_pan_can_atlas_2018	TCGA-02-2485-01	1336.19	335.238	3159.05
gbm_tcga_pan_can_atlas_2018	TCGA-02-2486-01	1332.32	1311.59	3629.88
gbm_tcga_pan_can_atlas_2018	TCGA-06-1084-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-06-1086-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-06-1087-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-06-1800-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-06-1801-01	NA	NA	NA
