STUDY_ID	SAMPLE_ID	MYC	BASP1	PHB
stad_oncosg_2018	GIS003-HK-pfg416	NA	NA	NA
stad_oncosg_2018	GIS003-HK-pfg424	NA	NA	NA
stad_oncosg_2018	GIS003-tan2000639	NA	NA	NA
stad_oncosg_2018	GIS003-tan21080055	NA	NA	NA
stad_oncosg_2018	GIS003-tan76629543	NA	NA	NA
stad_oncosg_2018	GIS003-tan980401	NA	NA	NA
stad_oncosg_2018	GIS003-tan980417	NA	NA	NA
stad_oncosg_2018	GIS003-tan980437	NA	NA	NA
stad_oncosg_2018	GIS003-tan980447	NA	NA	NA
stad_oncosg_2018	GIS003-tan990275	NA	NA	NA
stad_oncosg_2018	GIS003-tan990489	NA	NA	NA
stad_pfizer_uhongkong	pfg005T	NA	NA	NA
stad_pfizer_uhongkong	pfg008T	NA	NA	NA
stad_pfizer_uhongkong	pfg022T	NA	NA	NA
stad_pfizer_uhongkong	pfg023T	NA	NA	NA
stad_pfizer_uhongkong	pfg030T	NA	NA	NA
stad_pfizer_uhongkong	pfg031T	NA	NA	NA
stad_pfizer_uhongkong	pfg032T	NA	NA	NA
stad_pfizer_uhongkong	pfg034T	NA	NA	NA
stad_pfizer_uhongkong	pfg035T	NA	NA	NA
stad_pfizer_uhongkong	pfg036T	NA	NA	NA
stad_pfizer_uhongkong	pfg038T	NA	NA	NA
stad_pfizer_uhongkong	pfg039T	NA	NA	NA
stad_pfizer_uhongkong	pfg043T	NA	NA	NA
stad_pfizer_uhongkong	pfg050T	NA	NA	NA
stad_pfizer_uhongkong	pfg052T	NA	NA	NA
stad_pfizer_uhongkong	pfg053T	NA	NA	NA
stad_pfizer_uhongkong	pfg054T	NA	NA	NA
stad_pfizer_uhongkong	pfg057T	NA	NA	NA
stad_pfizer_uhongkong	pfg058T	NA	NA	NA
stad_pfizer_uhongkong	pfg059T	NA	NA	NA
stad_pfizer_uhongkong	pfg060T	NA	NA	NA
stad_pfizer_uhongkong	pfg062T	NA	NA	NA
stad_pfizer_uhongkong	pfg064T	NA	NA	NA
stad_pfizer_uhongkong	pfg065T	NA	NA	NA
stad_pfizer_uhongkong	pfg068T	NA	NA	NA
stad_pfizer_uhongkong	pfg069T	NA	NA	NA
stad_pfizer_uhongkong	pfg072T	NA	NA	NA
stad_pfizer_uhongkong	pfg073T	NA	NA	NA
stad_pfizer_uhongkong	pfg076T	NA	NA	NA
stad_pfizer_uhongkong	pfg081T	NA	NA	NA
stad_pfizer_uhongkong	pfg082T	NA	NA	NA
stad_pfizer_uhongkong	pfg088T	NA	NA	NA
stad_pfizer_uhongkong	pfg089T	NA	NA	NA
stad_pfizer_uhongkong	pfg092T	NA	NA	NA
stad_pfizer_uhongkong	pfg094T	NA	NA	NA
stad_pfizer_uhongkong	pfg097T	NA	NA	NA
stad_pfizer_uhongkong	pfg099T	NA	NA	NA
stad_pfizer_uhongkong	pfg100T	NA	NA	NA
stad_pfizer_uhongkong	pfg102T	NA	NA	NA
stad_pfizer_uhongkong	pfg103T	NA	NA	NA
stad_pfizer_uhongkong	pfg104T	NA	NA	NA
stad_pfizer_uhongkong	pfg105T	NA	NA	NA
stad_pfizer_uhongkong	pfg106T	NA	NA	NA
stad_pfizer_uhongkong	pfg107T	NA	NA	NA
stad_pfizer_uhongkong	pfg108T	NA	NA	NA
stad_pfizer_uhongkong	pfg115T	NA	NA	NA
stad_pfizer_uhongkong	pfg116T	NA	NA	NA
stad_pfizer_uhongkong	pfg118T	NA	NA	NA
stad_pfizer_uhongkong	pfg119T	NA	NA	NA
stad_pfizer_uhongkong	pfg120T	NA	NA	NA
stad_pfizer_uhongkong	pfg121T	NA	NA	NA
stad_pfizer_uhongkong	pfg122T	NA	NA	NA
stad_pfizer_uhongkong	pfg123T	NA	NA	NA
stad_pfizer_uhongkong	pfg124T	NA	NA	NA
stad_pfizer_uhongkong	pfg125T	NA	NA	NA
