STUDY_ID	SAMPLE_ID	MYC	BASP1
cll_broad_2015	CLL-GCLL-0145-Tumor-SM-41JYC	NA	NA
cll_broad_2015	CLL-GCLL-0146-Tumor-SM-41JYD	NA	NA
cll_broad_2015	CLL-GCLL-0147-Tumor-SM-41JYE	NA	NA
cll_broad_2015	CLL-GCLL-0148-Tumor-SM-41JYF	NA	NA
cll_broad_2015	CLL-GCLL-0149-Tumor-SM-41JYG	NA	NA
cll_broad_2015	CLL-GCLL-0150-Tumor-SM-41JYH	NA	NA
cll_broad_2015	CLL-GCLL-0151-Tumor-SM-41JYI	NA	NA
cll_broad_2015	CLL-GCLL-0152-Tumor-SM-41JYJ	NA	NA
cll_broad_2015	CLL-GCLL-0154-Tumor-SM-41JYL	NA	NA
cll_broad_2015	CLL-GCLL-0156-Tumor-SM-41JYN	NA	NA
cll_broad_2015	CLL-GCLL-0157-Tumor-SM-41JYO	NA	NA
cll_broad_2015	CLL-GCLL-0158-Tumor-SM-41JYP	NA	NA
cll_broad_2015	CLL-GCLL-0159-Tumor-SM-41JYQ	NA	NA
cll_broad_2015	CLL-GCLL-0160-Tumor-SM-41JYR	NA	NA
cll_broad_2015	CLL-GCLL-0163-Tumor-SM-41JYU	NA	NA
cll_broad_2015	CLL-GCLL-0164-Tumor-SM-41JYV	NA	NA
cll_broad_2015	CLL-GCLL-0165-Tumor-SM-41JYW	NA	NA
cll_broad_2015	CLL-GCLL-0166-Tumor-SM-41JYX	NA	NA
cll_broad_2015	CLL-GCLL-0167-Tumor-SM-41JYY	NA	NA
cll_broad_2015	CLL-GCLL-0168-Tumor-SM-41JYZ	NA	NA
cll_broad_2015	CLL-GCLL-0169-Tumor-SM-41JZ1	NA	NA
cll_broad_2015	CLL-GCLL-0170-Tumor-SM-41JZ2	NA	NA
cll_broad_2015	CLL-GCLL-0171-Tumor-SM-41JZ3	NA	NA
cll_broad_2015	CLL-GCLL-0172-Tumor-SM-41JZ4	NA	NA
cll_broad_2015	CLL-GCLL-0173-Tumor-SM-41JZ5	NA	NA
cll_broad_2015	CLL-GCLL-0174-Tumor-SM-41JZ6	NA	NA
cll_broad_2015	CLL-GCLL-0175-Tumor-SM-41JZ7	NA	NA
cll_broad_2015	CLL-GCLL-0177-Tumor-SM-41JZ9	NA	NA
cll_broad_2015	CLL-GCLL-0178-Tumor-SM-41JZA	NA	NA
cll_broad_2015	CLL-GCLL-0179-Tumor-SM-41JZB	NA	NA
cll_broad_2015	CLL-GCLL-0180-Tumor-SM-41JZC	NA	NA
cll_broad_2015	CLL-GCLL-0181-Tumor-SM-41JZD	NA	NA
cll_broad_2015	CLL-GCLL-0182-Tumor-SM-41JZE	NA	NA
cll_broad_2015	CLL-GCLL-0184-Tumor-SM-41JZG	NA	NA
cll_broad_2015	CLL-GCLL-0185-Tumor-SM-41JZH	NA	NA
cll_broad_2015	CLL-GCLL-0186-Tumor-SM-41JZI	NA	NA
cll_broad_2015	CLL-GCLL-0187-Tumor-SM-41JZJ	NA	NA
cll_broad_2015	CLL-GCLL-0188-Tumor-SM-41JZK	NA	NA
cll_broad_2015	CLL-GCLL-0189-Tumor-SM-41JZL	NA	NA
cll_broad_2015	CLL-GCLL-0190-Tumor-SM-41JZM	NA	NA
cll_broad_2015	CLL-GCLL-0191-Tumor-SM-41JZN	NA	NA
cll_broad_2015	CLL-GCLL-0192-Tumor-SM-41JZO	NA	NA
cll_broad_2015	CLL-GCLL-0194-Tumor-SM-41K3G	NA	NA
cll_broad_2015	CLL-GCLL-0196-Tumor-SM-41K3M	NA	NA
cll_broad_2015	CLL-GCLL-0199-Tumor-SM-41K3U	NA	NA
cll_broad_2015	CLL-GCLL-0200-Tumor-SM-41K3W	NA	NA
cll_broad_2015	CLL-GCLL-0201-Tumor-SM-4DP8C	NA	NA
cll_broad_2015	CLL-GCLL-0202-Tumor-SM-4DP8D	NA	NA
cll_broad_2015	CLL-GCLL-0203-Tumor-SM-4DP8E	NA	NA
cll_broad_2015	CLL-GCLL-0204-Tumor-SM-4DP8F	NA	NA
cll_broad_2015	CLL-GCLL-0206-Tumor-SM-4DP8H	NA	NA
cll_broad_2015	CLL-GCLL-0207-Tumor-SM-4DP8I	NA	NA
cll_broad_2015	CLL-GCLL-0208-Tumor-SM-4DP8J	NA	NA
cll_broad_2015	CLL-GCLL-0209-Tumor-SM-4DP8K	NA	NA
cll_broad_2015	CLL-GCLL-0210-Tumor-SM-4DP8L	NA	NA
cll_broad_2015	CLL-GCLL-0211-Tumor-SM-4DP8M	NA	NA
cll_broad_2015	CLL-GCLL-0212-Tumor-SM-4DP8N	NA	NA
cll_broad_2015	CLL-GCLL-0213-Tumor-SM-4DP8O	NA	NA
cll_broad_2015	CLL-GCLL-0214-Tumor-SM-4DP8P	NA	NA
cll_broad_2015	CLL-GCLL-0215-Tumor-SM-4DP8Q	NA	NA
cll_broad_2015	CLL-GCLL-0216-Tumor-SM-4DP8R	NA	NA
cll_broad_2015	CLL-GCLL-0217-Tumor-SM-4DP8S	NA	NA
cll_broad_2015	CLL-GCLL-0218-Tumor-SM-4DP8T	NA	NA
cll_broad_2015	CLL-GCLL-0219-Tumor-SM-4DP8U	NA	NA
cll_broad_2015	CLL-GCLL-0220-Tumor-SM-4DP8V	NA	NA
cll_broad_2015	CLL-GCLL-0221-Tumor-SM-4DP8W	NA	NA
cll_broad_2015	CLL-GCLL-0222-Tumor-SM-4DP8X	NA	NA
cll_broad_2015	CLL-GCLL-0223-Tumor-SM-4DP8Y	NA	NA
cll_broad_2015	CLL-GCLL-0224-Tumor-SM-4DP8Z	NA	NA
cll_broad_2015	CLL-GCLL-0225-Tumor-SM-4DP91	NA	NA
cll_broad_2015	CLL-GCLL-0226-Tumor-SM-4DP92	NA	NA
cll_broad_2015	CLL-GCLL-0227-Tumor-SM-4DP93	NA	NA
cll_broad_2015	CLL-GCLL-0228-Tumor-SM-4DP94	NA	NA
cll_broad_2015	CLL-GCLL-0229-Tumor-SM-4DP95	NA	NA
cll_broad_2015	CLL-GCLL-0230-Tumor-SM-4DP96	NA	NA
cll_broad_2015	CLL-GCLL-0231-Tumor-SM-4DP97	NA	NA
cll_broad_2015	CLL-GCLL-0232-Tumor-SM-4DP98	NA	NA
cll_broad_2015	CLL-GCLL-0233-Tumor-SM-4DP99	NA	NA
cll_broad_2015	CLL-GCLL-0234-Tumor-SM-4DP9A	NA	NA
cll_broad_2015	CLL-GCLL-0235-Tumor-SM-4DP9B	NA	NA
cll_broad_2015	CLL-GCLL-0236-Tumor-SM-4DP9C	NA	NA
cll_broad_2015	CLL-GCLL-0237-Tumor-SM-4DP9D	NA	NA
cll_broad_2015	CLL-GCLL-0238-Tumor-SM-4DP9E	NA	NA
cll_broad_2015	CLL-GCLL-0239-Tumor-SM-4DP9F	NA	NA
cll_broad_2015	CLL-GCLL-0240-Tumor-SM-4DP9G	NA	NA
cll_broad_2015	CLL-GCLL-0241-Tumor-SM-4DP9H	NA	NA
cll_broad_2015	CLL-GCLL-0242-Tumor-SM-4DP9I	NA	NA
cll_broad_2015	CLL-GCLL-0243-Tumor-SM-4DP9J	NA	NA
cll_broad_2015	CLL-GCLL-0244-Tumor-SM-4DP9K	NA	NA
cll_broad_2015	CLL-GCLL-0245-Tumor-SM-4DP9L	NA	NA
cll_broad_2015	CLL-GCLL-0246-Tumor-SM-4DP9M	NA	NA
cll_broad_2015	CLL-GCLL-0249-Tumor-SM-4DP9P	NA	NA
cll_broad_2015	CLL-GCLL-0250-Tumor-SM-4DP9Q	NA	NA
cll_broad_2015	CLL-GCLL-0251-Tumor-SM-4DP9R	NA	NA
cll_broad_2015	CLL-GCLL-0252-Tumor-SM-4DP9S	NA	NA
cll_broad_2015	CLL-GCLL-0253-Tumor-SM-4DP9T	NA	NA
cll_broad_2015	CLL-GCLL-0254-Tumor-SM-4DP9U	NA	NA
cll_broad_2015	CLL-GCLL-0255-Tumor-SM-4DP9V	NA	NA
cll_broad_2015	CLL-GCLL-0256-Tumor-SM-4DP9W	NA	NA
cll_broad_2015	CLL-GCLL-0257-Tumor-SM-4DP9X	NA	NA
cll_broad_2015	CLL-GCLL-0258-Tumor-SM-4DP9Y	NA	NA
cll_broad_2015	CLL-GCLL-0259-Tumor-SM-4DP9Z	NA	NA
cll_broad_2015	CLL-GCLL-0261-Tumor-SM-4DPA2	NA	NA
cll_broad_2015	CLL-GCLL-0262-Tumor-SM-4DPA3	NA	NA
cll_broad_2015	CLL-GCLL-0263-Tumor-SM-4DPA4	NA	NA
cll_broad_2015	CLL-GCLL-0264-Tumor-SM-4DPA5	NA	NA
cll_broad_2015	CLL-GCLL-0265-Tumor-SM-4DPA6	NA	NA
cll_broad_2015	CLL-GCLL-0266-Tumor-SM-4DPA7	NA	NA
cll_broad_2015	CLL-GCLL-0267-Tumor-SM-4DPA8	NA	NA
cll_broad_2015	CLL-GCLL-0268-Tumor-SM-4DPA9	NA	NA
cll_broad_2015	CLL-GCLL-0269-Tumor-SM-4DPAA	NA	NA
cll_broad_2015	CLL-GCLL-0270-Tumor-SM-4DPAB	NA	NA
cll_broad_2015	CLL-GCLL-0271-Tumor-SM-4DPAC	NA	NA
cll_broad_2015	CLL-GCLL-0272-Tumor-SM-4DPAD	NA	NA
cll_broad_2015	CLL-GCLL-0273-Tumor-SM-4DPAE	NA	NA
cll_broad_2015	CLL-GCLL-0275-Tumor-SM-4DPAG	NA	NA
cll_broad_2015	CLL-GCLL-0276-Tumor-SM-4DPAH	NA	NA
cll_broad_2015	CLL-GCLL-0277-Tumor-SM-4DPAI	NA	NA
cll_broad_2015	CLL-GCLL-0278-Tumor-SM-4DPAJ	NA	NA
cll_broad_2015	CLL-GCLL-0279-Tumor-SM-4DPAK	NA	NA
cll_broad_2015	CLL-GCLL-0280-Tumor-SM-4DPAL	NA	NA
cll_broad_2015	CLL-GCLL-0281-Tumor-SM-4DPAM	NA	NA
cll_broad_2015	CLL-GCLL-0282-Tumor-SM-4DPAN	NA	NA
cll_broad_2015	CLL-GCLL-0285-Tumor-SM-4DPAQ	NA	NA
cll_broad_2015	CLL-GCLL-0286-Tumor-SM-4DPAR	NA	NA
cll_broad_2015	CLL-GCLL-0287-Tumor-SM-4DPAS	NA	NA
cll_broad_2015	CLL-GCLL-0288-Tumor-SM-4DPAT	NA	NA
cll_broad_2015	CLL-GCLL-0289-Tumor-SM-4DPAU	NA	NA
cll_broad_2015	CLL-GCLL-0290-Tumor-SM-4MHXM	NA	NA
cll_broad_2015	CLL-GCLL-0291-Tumor-SM-4MHXN	NA	NA
cll_broad_2015	CLL-GCLL-0293-Tumor-SM-4MHXP	NA	NA
cll_broad_2015	CLL-GCLL-0294-Tumor-SM-4MHXQ	NA	NA
cll_broad_2015	CLL-GCLL-0295-Tumor-SM-4MHXR	NA	NA
cll_broad_2015	CLL-GCLL-0297-Tumor-SM-4MHXT	NA	NA
cll_broad_2015	CLL-GCLL-0298-Tumor-SM-4MHXU	NA	NA
cll_broad_2015	CLL-GCLL-0299-Tumor-SM-4MHXV	NA	NA
cll_broad_2015	CLL-GCLL-0302-Tumor-SM-4MHXY	NA	NA
cll_broad_2015	CLL-GCLL-0303-Tumor-SM-4MHXZ	NA	NA
cll_broad_2015	CLL-GCLL-0304-Tumor-SM-4MHY1	NA	NA
cll_broad_2015	CLL-GCLL-0305-Tumor-SM-4MHY2	NA	NA
cll_broad_2015	CLL-GCLL-0306-Tumor-SM-4MHY3	NA	NA
cll_broad_2015	CLL-GCLL-0307-Tumor-SM-4MHY4	NA	NA
cll_broad_2015	CLL-GCLL-0308-Tumor-SM-4MHY5	NA	NA
cll_broad_2015	CLL-GCLL-0309-Tumor-SM-4MHY6	NA	NA
cll_broad_2015	CLL-GCLL-0310-Tumor-SM-4MHY7	NA	NA
cll_broad_2015	CLL-GCLL-0311-Tumor-SM-4MHY8	NA	NA
cll_broad_2015	CLL-GCLL-0313-Tumor-SM-4MHYA	NA	NA
cll_broad_2015	DFCI-CLL001-Tumor	NA	NA
cll_broad_2015	DFCI-CLL003-Tumor	NA	NA
cll_broad_2015	DFCI-CLL004-Tumor	NA	NA
cll_broad_2015	DFCI-CLL005-Tumor	NA	NA
cll_broad_2015	DFCI-CLL006-Tumor	NA	NA
cll_broad_2015	DFCI-CLL007-Tumor	NA	NA
cll_broad_2015	DFCI-CLL008-Tumor	NA	NA
cll_broad_2015	DFCI-CLL011-Tumor	NA	NA
cll_broad_2015	DFCI-CLL012-Tumor	NA	NA
cll_broad_2015	DFCI-CLL013-Tumor	NA	NA
cll_broad_2015	DFCI-CLL014-Tumor	NA	NA
cll_broad_2015	DFCI-CLL015-Tumor	NA	NA
cll_broad_2015	DFCI-CLL016-Tumor	NA	NA
cll_broad_2015	DFCI-CLL017-Tumor	NA	NA
cll_broad_2015	DFCI-CLL018-Tumor	NA	NA
cll_broad_2015	DFCI-CLL019-Tumor	NA	NA
cll_broad_2015	DFCI-CLL021-Tumor	NA	NA
cll_broad_2015	DFCI-CLL022-Tumor	NA	NA
cll_broad_2015	DFCI-CLL023-Tumor	NA	NA
cll_broad_2015	DFCI-CLL024-Tumor	NA	NA
cll_broad_2015	DFCI-CLL025-Tumor	NA	NA
cll_broad_2015	DFCI-CLL026-Tumor	NA	NA
cll_broad_2015	DFCI-CLL027-Tumor	NA	NA
cll_broad_2015	DFCI-CLL028-Tumor	NA	NA
cll_broad_2015	DFCI-CLL029-Tumor	NA	NA
cll_broad_2015	DFCI-CLL030-Tumor	NA	NA
cll_broad_2015	DFCI-CLL031-Tumor	NA	NA
cll_broad_2015	DFCI-CLL032-Tumor	NA	NA
cll_broad_2015	DFCI-CLL033-Tumor	NA	NA
cll_broad_2015	DFCI-CLL035-Tumor	NA	NA
cll_broad_2015	DFCI-CLL036-Tumor	NA	NA
cll_broad_2015	DFCI-CLL037-Tumor	NA	NA
cll_broad_2015	DFCI-CLL038-Tumor	NA	NA
cll_broad_2015	DFCI-CLL040-Tumor	NA	NA
cll_broad_2015	DFCI-CLL041-Tumor	NA	NA
cll_broad_2015	DFCI-CLL042-Tumor	NA	NA
cll_broad_2015	DFCI-CLL043-Tumor	NA	NA
cll_broad_2015	DFCI-CLL044-Tumor	NA	NA
cll_broad_2015	DFCI-CLL045-Tumor	NA	NA
cll_broad_2015	DFCI-CLL048-Tumor	NA	NA
cll_broad_2015	DFCI-CLL049-Tumor	NA	NA
cll_broad_2015	DFCI-CLL050-Tumor	NA	NA
cll_broad_2015	DFCI-CLL051-Tumor	NA	NA
cll_broad_2015	DFCI-CLL052-Tumor	NA	NA
cll_broad_2015	DFCI-CLL053-Tumor	NA	NA
cll_broad_2015	DFCI-CLL054-Tumor	NA	NA
cll_broad_2015	DFCI-CLL055-Tumor	NA	NA
cll_broad_2015	DFCI-CLL056-Tumor	NA	NA
cll_broad_2015	DFCI-CLL057-Tumor	NA	NA
cll_broad_2015	DFCI-CLL058-Tumor	NA	NA
cll_broad_2015	DFCI-CLL059-Tumor	NA	NA
cll_broad_2015	DFCI-CLL060-Tumor	NA	NA
cll_broad_2015	DFCI-CLL061-Tumor	NA	NA
cll_broad_2015	DFCI-CLL062-Tumor	NA	NA
cll_broad_2015	DFCI-CLL063-Tumor	NA	NA
cll_broad_2015	DFCI-CLL064-Tumor	NA	NA
cll_broad_2015	DFCI-CLL065-Tumor	NA	NA
cll_broad_2015	DFCI-CLL066-Tumor	NA	NA
cll_broad_2015	DFCI-CLL067-Tumor	NA	NA
cll_broad_2015	DFCI-CLL068-Tumor	NA	NA
cll_broad_2015	DFCI-CLL069-Tumor	NA	NA
cll_broad_2015	DFCI-CLL070-Tumor	NA	NA
cll_broad_2015	DFCI-CLL072-Tumor	NA	NA
cll_broad_2015	DFCI-CLL073-Tumor	NA	NA
cll_broad_2015	DFCI-CLL074-Tumor	NA	NA
cll_broad_2015	DFCI-CLL075-Tumor	NA	NA
cll_broad_2015	DFCI-CLL077-Tumor	NA	NA
cll_broad_2015	DFCI-CLL078-Tumor	NA	NA
cll_broad_2015	DFCI-CLL079-Tumor	NA	NA
cll_broad_2015	DFCI-CLL080-Tumor	NA	NA
cll_broad_2015	DFCI-CLL081-Tumor	NA	NA
cll_broad_2015	DFCI-CLL082-Tumor	NA	NA
cll_broad_2015	DFCI-CLL083-Tumor	NA	NA
cll_broad_2015	DFCI-CLL084-Tumor	NA	NA
cll_broad_2015	DFCI-CLL085-Tumor	NA	NA
cll_broad_2015	DFCI-CLL086-Tumor	NA	NA
cll_broad_2015	DFCI-CLL087-Tumor	NA	NA
cll_broad_2015	DFCI-CLL088-Tumor	NA	NA
cll_broad_2015	DFCI-CLL090-Tumor	NA	NA
cll_broad_2015	DFCI-CLL092-Tumor	NA	NA
cll_broad_2015	DFCI-CLL093-Tumor	NA	NA
cll_broad_2015	DFCI-CLL094-Tumor	NA	NA
cll_broad_2015	DFCI-CLL095-Tumor	NA	NA
cll_broad_2015	DFCI-CLL096-Tumor	NA	NA
cll_broad_2015	DFCI-CLL097-Tumor	NA	NA
cll_broad_2015	DFCI-CLL098-Tumor	NA	NA
cll_broad_2015	DFCI-CLL099-Tumor	NA	NA
cll_broad_2015	DFCI-CLL100-Tumor	NA	NA
cll_broad_2015	DFCI-CLL101-Tumor	NA	NA
cll_broad_2015	DFCI-CLL102-Tumor	NA	NA
cll_broad_2015	DFCI-CLL103-Tumor	NA	NA
cll_broad_2015	DFCI-CLL104-Tumor	NA	NA
cll_broad_2015	DFCI-CLL105-Tumor	NA	NA
cll_broad_2015	DFCI-CLL106-Tumor	NA	NA
cll_broad_2015	DFCI-CLL107-Tumor	NA	NA
cll_broad_2015	DFCI-CLL108-Tumor	NA	NA
cll_broad_2015	DFCI-CLL109-Tumor	NA	NA
cll_broad_2015	DFCI-CLL110-Tumor	NA	NA
cll_broad_2015	DFCI-CLL111-Tumor	NA	NA
cll_broad_2015	DFCI-CLL112-Tumor	NA	NA
cll_broad_2015	DFCI-CLL113-Tumor	NA	NA
cll_broad_2015	DFCI-CLL114-Tumor	NA	NA
cll_broad_2015	DFCI-CLL116-Tumor	NA	NA
cll_broad_2015	DFCI-CLL117-Tumor	NA	NA
cll_broad_2015	DFCI-CLL118-Tumor	NA	NA
cll_broad_2015	DFCI-CLL119-Tumor	NA	NA
cll_broad_2015	DFCI-CLL120-Tumor	NA	NA
cll_broad_2015	DFCI-CLL121-Tumor	NA	NA
cll_broad_2015	DFCI-CLL122-Tumor	NA	NA
cll_broad_2015	DFCI-CLL123-Tumor	NA	NA
cll_broad_2015	DFCI-CLL124-Tumor	NA	NA
cll_broad_2015	DFCI-CLL125-Tumor	NA	NA
cll_broad_2015	DFCI-CLL126-Tumor	NA	NA
cll_broad_2015	DFCI-CLL127-Tumor	NA	NA
cll_broad_2015	DFCI-CLL128-Tumor	NA	NA
cll_broad_2015	DFCI-CLL129-Tumor	NA	NA
cll_broad_2015	DFCI-CLL130-Tumor	NA	NA
cll_broad_2015	DFCI-CLL131-Tumor	NA	NA
cll_broad_2015	DFCI-CLL132-Tumor	NA	NA
cll_broad_2015	DFCI-CLL133-Tumor	NA	NA
cll_broad_2015	DFCI-CLL134-Tumor	NA	NA
cll_broad_2015	DFCI-CLL135-Tumor	NA	NA
cll_broad_2015	DFCI-CLL136-Tumor	NA	NA
cll_broad_2015	DFCI-CLL137-Tumor	NA	NA
cll_broad_2015	DFCI-CLL138-Tumor	NA	NA
cll_broad_2015	DFCI-CLL139-Tumor	NA	NA
cll_broad_2015	DFCI-CLL140-Tumor	NA	NA
cll_broad_2015	DFCI-CLL141-Tumor	NA	NA
cll_broad_2015	DFCI-CLL142-Tumor	NA	NA
cll_broad_2015	DFCI-CLL143-Tumor	NA	NA
cll_broad_2015	DFCI-CLL144-Tumor	NA	NA
cll_broad_2015	DFCI-CLL145-Tumor	NA	NA
cll_broad_2015	DFCI-CLL146-Tumor	NA	NA
cll_broad_2015	DFCI-CLL147-Tumor	NA	NA
cll_broad_2015	DFCI-CLL148-Tumor	NA	NA
cll_broad_2015	DFCI-CLL149-Tumor	NA	NA
cll_broad_2015	DFCI-CLL150-Tumor	NA	NA
cll_broad_2015	DFCI-CLL151-Tumor	NA	NA
cll_broad_2015	DFCI-CLL152-Tumor	NA	NA
cll_broad_2015	DFCI-CLL153-Tumor	NA	NA
cll_broad_2015	DFCI-CLL154-Tumor	NA	NA
cll_broad_2015	DFCI-CLL155-Tumor	NA	NA
cll_broad_2015	DFCI-CLL156-Tumor	NA	NA
cll_broad_2015	DFCI-CLL157-Tumor	NA	NA
cll_broad_2015	DFCI-CLL158-Tumor	NA	NA
cll_broad_2015	DFCI-CLL159-Tumor	NA	NA
cll_broad_2015	DFCI-CLL160-Tumor	NA	NA
cll_broad_2015	DFCI-CLL161-Tumor	NA	NA
cll_broad_2015	DFCI-CLL162-Tumor	NA	NA
cll_broad_2015	DFCI-CLL163-Tumor	NA	NA
cll_broad_2015	DFCI-CLL164-Tumor	NA	NA
cll_broad_2015	DFCI-CLL165-Tumor	NA	NA
cll_broad_2015	DFCI-CLL166-Tumor	NA	NA
cll_broad_2015	DFCI-CLL167-Tumor	NA	NA
cll_broad_2015	DFCI-CLL168-Tumor	NA	NA
cll_broad_2015	DFCI-CLL169-Tumor	NA	NA
cll_broad_2015	ICGC_CLL-005-TD	NA	NA
cll_broad_2015	ICGC_CLL-006-TD	NA	NA
cll_broad_2015	ICGC_CLL-007-TD	NA	NA
cll_broad_2015	ICGC_CLL-008-TD	NA	NA
cll_broad_2015	ICGC_CLL-009-TD	NA	NA
cll_broad_2015	ICGC_CLL-013-TD	NA	NA
cll_broad_2015	ICGC_CLL-017-TD	NA	NA
cll_broad_2015	ICGC_CLL-018-TD	NA	NA
cll_broad_2015	ICGC_CLL-019-TD	NA	NA
cll_broad_2015	ICGC_CLL-020-TD	NA	NA
cll_broad_2015	ICGC_CLL-022-TD	NA	NA
cll_broad_2015	ICGC_CLL-023-TD	NA	NA
cll_broad_2015	ICGC_CLL-027-TD	NA	NA
cll_broad_2015	ICGC_CLL-029-TD	NA	NA
cll_broad_2015	ICGC_CLL-030-TD	NA	NA
cll_broad_2015	ICGC_CLL-032-TD	NA	NA
cll_broad_2015	ICGC_CLL-033-TD	NA	NA
cll_broad_2015	ICGC_CLL-038-TD	NA	NA
cll_broad_2015	ICGC_CLL-039-TD	NA	NA
cll_broad_2015	ICGC_CLL-040-TD	NA	NA
cll_broad_2015	ICGC_CLL-041-TD	NA	NA
cll_broad_2015	ICGC_CLL-042-TD	NA	NA
cll_broad_2015	ICGC_CLL-043-TD	NA	NA
cll_broad_2015	ICGC_CLL-044-TD	NA	NA
cll_broad_2015	ICGC_CLL-045-TD	NA	NA
cll_broad_2015	ICGC_CLL-048-TD	NA	NA
cll_broad_2015	ICGC_CLL-049-TD	NA	NA
cll_broad_2015	ICGC_CLL-051-TD	NA	NA
cll_broad_2015	ICGC_CLL-052-TD	NA	NA
cll_broad_2015	ICGC_CLL-053-TD	NA	NA
cll_broad_2015	ICGC_CLL-054-TD	NA	NA
cll_broad_2015	ICGC_CLL-063-TD	NA	NA
cll_broad_2015	ICGC_CLL-064-TD	NA	NA
cll_broad_2015	ICGC_CLL-082-TD	NA	NA
cll_broad_2015	ICGC_CLL-083-TD	NA	NA
cll_broad_2015	ICGC_CLL-090-TD	NA	NA
cll_broad_2015	ICGC_CLL-091-TD	NA	NA
cll_broad_2015	ICGC_CLL-100-TD	NA	NA
cll_broad_2015	ICGC_CLL-110-TD	NA	NA
cll_broad_2015	ICGC_CLL-117-TD	NA	NA
cll_broad_2015	ICGC_CLL-124-TD	NA	NA
cll_broad_2015	ICGC_CLL-136-TD	NA	NA
cll_broad_2015	ICGC_CLL-141-TD	NA	NA
cll_broad_2015	ICGC_CLL-144-TD	NA	NA
cll_broad_2015	ICGC_CLL-145-TD	NA	NA
cll_broad_2015	ICGC_CLL-146-TD	NA	NA
cll_broad_2015	ICGC_CLL-148-TD	NA	NA
cll_broad_2015	ICGC_CLL-152-TD	NA	NA
cll_broad_2015	ICGC_CLL-155-TD	NA	NA
cll_broad_2015	ICGC_CLL-156-TD	NA	NA
cll_broad_2015	ICGC_CLL-157-TD	NA	NA
cll_broad_2015	ICGC_CLL-159-TD	NA	NA
cll_broad_2015	ICGC_CLL-165-TD	NA	NA
cll_broad_2015	ICGC_CLL-166-TD	NA	NA
cll_broad_2015	ICGC_CLL-168-TD	NA	NA
cll_broad_2015	ICGC_CLL-170-TD	NA	NA
cll_broad_2015	ICGC_CLL-171-TD	NA	NA
cll_broad_2015	ICGC_CLL-172-TD	NA	NA
cll_broad_2015	ICGC_CLL-174-TD	NA	NA
cll_broad_2015	ICGC_CLL-175-TD	NA	NA
cll_broad_2015	ICGC_CLL-178-TD	NA	NA
cll_broad_2015	ICGC_CLL-181-TD	NA	NA
cll_broad_2015	ICGC_CLL-182-TD	NA	NA
cll_broad_2015	ICGC_CLL-184-TD	NA	NA
cll_broad_2015	ICGC_CLL-185-TD	NA	NA
cll_broad_2015	ICGC_CLL-186-TD	NA	NA
cll_broad_2015	ICGC_CLL-188-TD	NA	NA
cll_broad_2015	ICGC_CLL-189-TD	NA	NA
cll_broad_2015	ICGC_CLL-191-TD	NA	NA
cll_broad_2015	ICGC_CLL-192-TD	NA	NA
cll_broad_2015	ICGC_CLL-193-TD	NA	NA
cll_broad_2015	ICGC_CLL-194-TD	NA	NA
cll_broad_2015	ICGC_CLL-197-TD	NA	NA
cll_broad_2015	ICGC_CLL-264-TD	NA	NA
cll_broad_2015	ICGC_CLL-266-TD	NA	NA
cll_broad_2015	ICGC_CLL-267-TD	NA	NA
cll_broad_2015	ICGC_CLL-270-TD	NA	NA
cll_broad_2015	ICGC_CLL-272-TD	NA	NA
cll_broad_2015	ICGC_CLL-273-TD	NA	NA
cll_broad_2015	ICGC_CLL-274-TD	NA	NA
cll_broad_2015	ICGC_CLL-275-TD	NA	NA
cll_broad_2015	ICGC_CLL-276-TD	NA	NA
cll_broad_2015	ICGC_CLL-278-TD	NA	NA
cll_broad_2015	ICGC_CLL-279-TD	NA	NA
cll_broad_2015	ICGC_CLL-280-TD	NA	NA
cll_broad_2015	ICGC_CLL-282-TD	NA	NA
cll_broad_2015	ICGC_CLL-290-TD	NA	NA
cll_broad_2015	ICGC_CLL-319-TD	NA	NA
cll_broad_2015	ICGC_CLL-321-TD	NA	NA
cll_broad_2015	ICGC_CLL-322-TD	NA	NA
cll_broad_2015	ICGC_CLL-323-TD	NA	NA
cll_broad_2015	ICGC_CLL-324-TD	NA	NA
cll_broad_2015	ICGC_CLL-325-TD	NA	NA
cll_broad_2015	ICGC_CLL-326-TD	NA	NA
cll_broad_2015	ICGC_CLL-328-TD	NA	NA
cll_broad_2015	ICGC_CLL-375-TD	NA	NA
cll_broad_2015	ICGC_CLL-618-TD	NA	NA
cll_broad_2015	ICGC_CLL-642-TD	NA	NA
cll_broad_2015	ICGC_CLL-680-TD	NA	NA
cll_broad_2015	ICGC_CLL-758-TD	NA	NA
cll_broad_2015	ICGC_CLL-761-TD	NA	NA
cll_broad_2015	ICGC_CLL-785-TD	NA	NA
cll_broad_2015	ICGC_CLL-815-TD	NA	NA
cll_iuopa_2015	cll_iuopa_2015_1	NA	NA
cll_iuopa_2015	cll_iuopa_2015_2	NA	NA
cll_iuopa_2015	cll_iuopa_2015_3	NA	NA
cll_iuopa_2015	cll_iuopa_2015_4	NA	NA
cll_iuopa_2015	cll_iuopa_2015_5	NA	NA
cll_iuopa_2015	cll_iuopa_2015_6	NA	NA
cll_iuopa_2015	cll_iuopa_2015_7	NA	NA
cll_iuopa_2015	cll_iuopa_2015_8	NA	NA
cll_iuopa_2015	cll_iuopa_2015_9	NA	NA
cll_iuopa_2015	cll_iuopa_2015_10	NA	NA
